StudyHours,Attendance,Resources,Extracurricular,Motivation,Internet,Gender,Age,LearningStyle,OnlineCourses,Discussions,AssignmentCompletion,ExamScore,EduTech,StressLevel,FinalGrade,PerformanceCategory,AttendanceBucket,StudyHoursBucket,StressBucket
16,64,2,Unknown,1,Unknown,Male,25,Visual,Unknown,1,72,91,Unknown,1,0,High,Moderate (60–74%),Moderate (10–19 hrs),Low
16,64,2,Unknown,1,Unknown,Male,29,Auditory,Unknown,0,98,84,Unknown,2,1,High,Moderate (60–74%),Moderate (10–19 hrs),Low
16,64,2,Unknown,1,Unknown,Male,29,Kinesthetic,Unknown,1,56,62,Unknown,1,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
16,64,2,Unknown,1,Unknown,Male,24,Visual,Unknown,1,51,82,Unknown,0,1,High,Moderate (60–74%),Moderate (10–19 hrs),Low
16,64,2,Unknown,1,Unknown,Male,29,Visual,Unknown,0,61,56,Unknown,2,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
20,97,2,Unknown,0,Unknown,Female,28,Auditory,Unknown,1,67,44,Unknown,2,3,Low,Excellent (>=90%),Intensive (>=20 hrs),Low
20,97,2,Unknown,0,Unknown,Female,19,Visual,Unknown,0,54,73,Unknown,1,1,Medium,Excellent (>=90%),Intensive (>=20 hrs),Low
20,97,2,Unknown,1,Unknown,Female,28,Auditory,Unknown,1,67,44,Unknown,2,3,Low,Excellent (>=90%),Intensive (>=20 hrs),Low
20,97,2,Unknown,1,Unknown,Female,19,Visual,Unknown,0,54,73,Unknown,1,1,Medium,Excellent (>=90%),Intensive (>=20 hrs),Low
20,97,0,Unknown,0,Unknown,Female,28,Auditory,Unknown,1,67,44,Unknown,2,3,Low,Excellent (>=90%),Intensive (>=20 hrs),Low
20,97,0,Unknown,0,Unknown,Female,19,Visual,Unknown,0,54,73,Unknown,1,1,Medium,Excellent (>=90%),Intensive (>=20 hrs),Low
20,97,2,Unknown,0,Unknown,Female,28,Auditory,Unknown,1,67,44,Unknown,2,3,Low,Excellent (>=90%),Intensive (>=20 hrs),Low
20,97,2,Unknown,0,Unknown,Female,19,Visual,Unknown,0,54,73,Unknown,1,1,Medium,Excellent (>=90%),Intensive (>=20 hrs),Low
20,97,1,Unknown,0,Unknown,Female,28,Auditory,Unknown,1,67,44,Unknown,2,3,Low,Excellent (>=90%),Intensive (>=20 hrs),Low
20,97,1,Unknown,0,Unknown,Female,19,Visual,Unknown,0,54,73,Unknown,1,1,Medium,Excellent (>=90%),Intensive (>=20 hrs),Low
20,97,1,Unknown,2,Unknown,Female,28,Auditory,Unknown,1,67,44,Unknown,2,3,Low,Excellent (>=90%),Intensive (>=20 hrs),Low
20,97,1,Unknown,2,Unknown,Female,19,Visual,Unknown,0,54,73,Unknown,1,1,Medium,Excellent (>=90%),Intensive (>=20 hrs),Low
15,85,1,Unknown,2,Unknown,Female,22,Visual,Unknown,1,50,44,Unknown,2,3,Low,Good (75–89%),Moderate (10–19 hrs),Low
15,85,1,Unknown,2,Unknown,Female,21,Visual,Unknown,1,91,50,Unknown,2,3,Medium,Good (75–89%),Moderate (10–19 hrs),Low
15,85,1,Unknown,2,Unknown,Female,24,Reading/Writing,Unknown,1,95,87,Unknown,2,0,High,Good (75–89%),Moderate (10–19 hrs),Low
23,76,1,Unknown,0,Unknown,Male,22,Kinesthetic,Unknown,0,91,90,Unknown,1,0,High,Good (75–89%),Intensive (>=20 hrs),Low
23,76,1,Unknown,1,Unknown,Male,22,Kinesthetic,Unknown,0,91,90,Unknown,1,0,High,Good (75–89%),Intensive (>=20 hrs),Low
23,76,1,Unknown,1,Unknown,Male,22,Kinesthetic,Unknown,0,91,90,Unknown,1,0,High,Good (75–89%),Intensive (>=20 hrs),Low
23,76,2,Unknown,0,Unknown,Male,22,Kinesthetic,Unknown,0,91,90,Unknown,1,0,High,Good (75–89%),Intensive (>=20 hrs),Low
23,76,2,Unknown,1,Unknown,Male,22,Kinesthetic,Unknown,0,91,90,Unknown,1,0,High,Good (75–89%),Intensive (>=20 hrs),Low
23,76,2,Unknown,1,Unknown,Male,22,Kinesthetic,Unknown,0,91,90,Unknown,1,0,High,Good (75–89%),Intensive (>=20 hrs),Low
23,76,1,Unknown,2,Unknown,Male,22,Kinesthetic,Unknown,0,91,90,Unknown,1,0,High,Good (75–89%),Intensive (>=20 hrs),Low
23,76,2,Unknown,0,Unknown,Male,22,Kinesthetic,Unknown,0,91,90,Unknown,1,0,High,Good (75–89%),Intensive (>=20 hrs),Low
23,76,1,Unknown,1,Unknown,Male,22,Kinesthetic,Unknown,0,91,90,Unknown,1,0,High,Good (75–89%),Intensive (>=20 hrs),Low
19,93,2,Unknown,1,Unknown,Female,26,Reading/Writing,Unknown,0,52,89,Unknown,0,0,High,Excellent (>=90%),Moderate (10–19 hrs),Low
19,93,2,Unknown,1,Unknown,Female,21,Reading/Writing,Unknown,1,57,98,Unknown,1,0,High,Excellent (>=90%),Moderate (10–19 hrs),Low
19,93,2,Unknown,1,Unknown,Female,19,Auditory,Unknown,1,67,46,Unknown,2,3,Low,Excellent (>=90%),Moderate (10–19 hrs),Low
19,93,1,Unknown,1,Unknown,Female,26,Reading/Writing,Unknown,0,52,89,Unknown,0,0,High,Excellent (>=90%),Moderate (10–19 hrs),Low
19,93,1,Unknown,1,Unknown,Female,21,Reading/Writing,Unknown,1,57,98,Unknown,1,0,High,Excellent (>=90%),Moderate (10–19 hrs),Low
19,93,1,Unknown,1,Unknown,Female,19,Auditory,Unknown,1,67,46,Unknown,2,3,Low,Excellent (>=90%),Moderate (10–19 hrs),Low
19,93,2,Unknown,0,Unknown,Female,26,Reading/Writing,Unknown,0,52,89,Unknown,0,0,High,Excellent (>=90%),Moderate (10–19 hrs),Low
19,93,2,Unknown,0,Unknown,Female,21,Reading/Writing,Unknown,1,57,98,Unknown,1,0,High,Excellent (>=90%),Moderate (10–19 hrs),Low
19,93,2,Unknown,0,Unknown,Female,19,Auditory,Unknown,1,67,46,Unknown,2,3,Low,Excellent (>=90%),Moderate (10–19 hrs),Low
19,93,0,Unknown,1,Unknown,Female,26,Reading/Writing,Unknown,0,52,89,Unknown,0,0,High,Excellent (>=90%),Moderate (10–19 hrs),Low
19,93,0,Unknown,1,Unknown,Female,21,Reading/Writing,Unknown,1,57,98,Unknown,1,0,High,Excellent (>=90%),Moderate (10–19 hrs),Low
19,93,0,Unknown,1,Unknown,Female,19,Auditory,Unknown,1,67,46,Unknown,2,3,Low,Excellent (>=90%),Moderate (10–19 hrs),Low
19,93,1,Unknown,1,Unknown,Female,26,Reading/Writing,Unknown,0,52,89,Unknown,0,0,High,Excellent (>=90%),Moderate (10–19 hrs),Low
19,93,1,Unknown,1,Unknown,Female,21,Reading/Writing,Unknown,1,57,98,Unknown,1,0,High,Excellent (>=90%),Moderate (10–19 hrs),Low
19,93,1,Unknown,1,Unknown,Female,19,Auditory,Unknown,1,67,46,Unknown,2,3,Low,Excellent (>=90%),Moderate (10–19 hrs),Low
19,93,2,Unknown,0,Unknown,Female,26,Reading/Writing,Unknown,0,52,89,Unknown,0,0,High,Excellent (>=90%),Moderate (10–19 hrs),Low
19,93,2,Unknown,0,Unknown,Female,21,Reading/Writing,Unknown,1,57,98,Unknown,1,0,High,Excellent (>=90%),Moderate (10–19 hrs),Low
19,93,2,Unknown,0,Unknown,Female,19,Auditory,Unknown,1,67,46,Unknown,2,3,Low,Excellent (>=90%),Moderate (10–19 hrs),Low
30,64,1,Unknown,0,Unknown,Female,21,Reading/Writing,Unknown,1,73,81,Unknown,1,1,High,Moderate (60–74%),Intensive (>=20 hrs),Low
30,64,1,Unknown,0,Unknown,Female,21,Reading/Writing,Unknown,1,73,81,Unknown,1,1,High,Moderate (60–74%),Intensive (>=20 hrs),Low
30,64,1,Unknown,1,Unknown,Female,21,Reading/Writing,Unknown,1,73,81,Unknown,1,1,High,Moderate (60–74%),Intensive (>=20 hrs),Low
18,60,1,Unknown,1,Unknown,Female,25,Visual,Unknown,1,83,68,Unknown,1,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
18,60,1,Unknown,1,Unknown,Female,28,Kinesthetic,Unknown,1,56,54,Unknown,0,3,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
18,60,1,Unknown,1,Unknown,Female,18,Visual,Unknown,0,58,46,Unknown,0,3,Low,Moderate (60–74%),Moderate (10–19 hrs),Low
18,60,1,Unknown,1,Unknown,Female,19,Kinesthetic,Unknown,0,81,100,Unknown,1,0,High,Moderate (60–74%),Moderate (10–19 hrs),Low
23,99,1,Unknown,1,Unknown,Male,23,Visual,Unknown,1,63,74,Unknown,2,1,Medium,Excellent (>=90%),Intensive (>=20 hrs),Low
23,99,1,Unknown,1,Unknown,Male,18,Reading/Writing,Unknown,1,55,93,Unknown,0,0,High,Excellent (>=90%),Intensive (>=20 hrs),Low
23,99,1,Unknown,0,Unknown,Male,23,Visual,Unknown,1,63,74,Unknown,2,1,Medium,Excellent (>=90%),Intensive (>=20 hrs),Low
23,99,1,Unknown,0,Unknown,Male,18,Reading/Writing,Unknown,1,55,93,Unknown,0,0,High,Excellent (>=90%),Intensive (>=20 hrs),Low
23,99,0,Unknown,2,Unknown,Male,23,Visual,Unknown,1,63,74,Unknown,2,1,Medium,Excellent (>=90%),Intensive (>=20 hrs),Low
23,99,0,Unknown,2,Unknown,Male,18,Reading/Writing,Unknown,1,55,93,Unknown,0,0,High,Excellent (>=90%),Intensive (>=20 hrs),Low
23,99,1,Unknown,1,Unknown,Male,23,Visual,Unknown,1,63,74,Unknown,2,1,Medium,Excellent (>=90%),Intensive (>=20 hrs),Low
23,99,1,Unknown,1,Unknown,Male,18,Reading/Writing,Unknown,1,55,93,Unknown,0,0,High,Excellent (>=90%),Intensive (>=20 hrs),Low
23,99,2,Unknown,1,Unknown,Male,23,Visual,Unknown,1,63,74,Unknown,2,1,Medium,Excellent (>=90%),Intensive (>=20 hrs),Low
23,99,2,Unknown,1,Unknown,Male,18,Reading/Writing,Unknown,1,55,93,Unknown,0,0,High,Excellent (>=90%),Intensive (>=20 hrs),Low
23,99,0,Unknown,1,Unknown,Male,23,Visual,Unknown,1,63,74,Unknown,2,1,Medium,Excellent (>=90%),Intensive (>=20 hrs),Low
23,99,0,Unknown,1,Unknown,Male,18,Reading/Writing,Unknown,1,55,93,Unknown,0,0,High,Excellent (>=90%),Intensive (>=20 hrs),Low
11,95,1,Unknown,2,Unknown,Male,21,Reading/Writing,Unknown,1,74,41,Unknown,0,3,Low,Excellent (>=90%),Moderate (10–19 hrs),Low
11,95,1,Unknown,2,Unknown,Male,29,Auditory,Unknown,1,68,58,Unknown,2,2,Medium,Excellent (>=90%),Moderate (10–19 hrs),Low
11,95,1,Unknown,2,Unknown,Male,21,Reading/Writing,Unknown,1,74,41,Unknown,0,3,Low,Excellent (>=90%),Moderate (10–19 hrs),Low
11,95,1,Unknown,2,Unknown,Male,29,Auditory,Unknown,1,68,58,Unknown,2,2,Medium,Excellent (>=90%),Moderate (10–19 hrs),Low
11,95,1,Unknown,0,Unknown,Male,21,Reading/Writing,Unknown,1,74,41,Unknown,0,3,Low,Excellent (>=90%),Moderate (10–19 hrs),Low
11,95,1,Unknown,0,Unknown,Male,29,Auditory,Unknown,1,68,58,Unknown,2,2,Medium,Excellent (>=90%),Moderate (10–19 hrs),Low
13,74,0,Unknown,2,Unknown,Female,27,Reading/Writing,Unknown,1,97,61,Unknown,2,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
13,74,2,Unknown,0,Unknown,Female,27,Reading/Writing,Unknown,1,97,61,Unknown,2,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
30,96,2,Unknown,1,Unknown,Male,26,Kinesthetic,Unknown,0,93,85,Unknown,1,0,High,Excellent (>=90%),Intensive (>=20 hrs),Low
30,96,2,Unknown,1,Unknown,Male,23,Auditory,Unknown,0,100,75,Unknown,2,1,Medium,Excellent (>=90%),Intensive (>=20 hrs),Low
30,96,2,Unknown,1,Unknown,Male,29,Kinesthetic,Unknown,1,97,54,Unknown,0,3,Medium,Excellent (>=90%),Intensive (>=20 hrs),Low
30,96,2,Unknown,1,Unknown,Male,29,Kinesthetic,Unknown,0,75,44,Unknown,1,3,Low,Excellent (>=90%),Intensive (>=20 hrs),Low
30,96,2,Unknown,1,Unknown,Male,26,Kinesthetic,Unknown,1,96,84,Unknown,2,1,High,Excellent (>=90%),Intensive (>=20 hrs),Low
30,96,2,Unknown,1,Unknown,Male,19,Reading/Writing,Unknown,1,67,60,Unknown,2,2,Medium,Excellent (>=90%),Intensive (>=20 hrs),Low
30,96,0,Unknown,2,Unknown,Male,26,Kinesthetic,Unknown,0,93,85,Unknown,1,0,High,Excellent (>=90%),Intensive (>=20 hrs),Low
30,96,0,Unknown,2,Unknown,Male,23,Auditory,Unknown,0,100,75,Unknown,2,1,Medium,Excellent (>=90%),Intensive (>=20 hrs),Low
30,96,0,Unknown,2,Unknown,Male,29,Kinesthetic,Unknown,1,97,54,Unknown,0,3,Medium,Excellent (>=90%),Intensive (>=20 hrs),Low
30,96,0,Unknown,2,Unknown,Male,29,Kinesthetic,Unknown,0,75,44,Unknown,1,3,Low,Excellent (>=90%),Intensive (>=20 hrs),Low
30,96,0,Unknown,2,Unknown,Male,26,Kinesthetic,Unknown,1,96,84,Unknown,2,1,High,Excellent (>=90%),Intensive (>=20 hrs),Low
30,96,0,Unknown,2,Unknown,Male,19,Reading/Writing,Unknown,1,67,60,Unknown,2,2,Medium,Excellent (>=90%),Intensive (>=20 hrs),Low
33,93,2,Unknown,0,Unknown,Female,23,Kinesthetic,Unknown,1,54,63,Unknown,2,2,Medium,Excellent (>=90%),Intensive (>=20 hrs),Low
33,93,2,Unknown,0,Unknown,Female,29,Visual,Unknown,0,90,99,Unknown,2,0,High,Excellent (>=90%),Intensive (>=20 hrs),Low
33,93,2,Unknown,0,Unknown,Female,27,Reading/Writing,Unknown,1,70,44,Unknown,1,3,Low,Excellent (>=90%),Intensive (>=20 hrs),Low
33,93,2,Unknown,0,Unknown,Female,20,Kinesthetic,Unknown,0,52,67,Unknown,2,2,Medium,Excellent (>=90%),Intensive (>=20 hrs),Low
33,93,1,Unknown,2,Unknown,Female,23,Kinesthetic,Unknown,1,54,63,Unknown,2,2,Medium,Excellent (>=90%),Intensive (>=20 hrs),Low
33,93,1,Unknown,2,Unknown,Female,29,Visual,Unknown,0,90,99,Unknown,2,0,High,Excellent (>=90%),Intensive (>=20 hrs),Low
33,93,1,Unknown,2,Unknown,Female,27,Reading/Writing,Unknown,1,70,44,Unknown,1,3,Low,Excellent (>=90%),Intensive (>=20 hrs),Low
33,93,1,Unknown,2,Unknown,Female,20,Kinesthetic,Unknown,0,52,67,Unknown,2,2,Medium,Excellent (>=90%),Intensive (>=20 hrs),Low
33,93,1,Unknown,1,Unknown,Female,23,Kinesthetic,Unknown,1,54,63,Unknown,2,2,Medium,Excellent (>=90%),Intensive (>=20 hrs),Low
33,93,1,Unknown,1,Unknown,Female,29,Visual,Unknown,0,90,99,Unknown,2,0,High,Excellent (>=90%),Intensive (>=20 hrs),Low
33,93,1,Unknown,1,Unknown,Female,27,Reading/Writing,Unknown,1,70,44,Unknown,1,3,Low,Excellent (>=90%),Intensive (>=20 hrs),Low
33,93,1,Unknown,1,Unknown,Female,20,Kinesthetic,Unknown,0,52,67,Unknown,2,2,Medium,Excellent (>=90%),Intensive (>=20 hrs),Low
17,89,1,Unknown,2,Unknown,Female,26,Kinesthetic,Unknown,0,56,97,Unknown,2,0,High,Good (75–89%),Moderate (10–19 hrs),Low
17,89,0,Unknown,1,Unknown,Female,26,Kinesthetic,Unknown,0,56,97,Unknown,2,0,High,Good (75–89%),Moderate (10–19 hrs),Low
17,89,1,Unknown,1,Unknown,Female,26,Kinesthetic,Unknown,0,56,97,Unknown,2,0,High,Good (75–89%),Moderate (10–19 hrs),Low
17,89,1,Unknown,2,Unknown,Female,26,Kinesthetic,Unknown,0,56,97,Unknown,2,0,High,Good (75–89%),Moderate (10–19 hrs),Low
17,89,1,Unknown,1,Unknown,Female,26,Kinesthetic,Unknown,0,56,97,Unknown,2,0,High,Good (75–89%),Moderate (10–19 hrs),Low
16,69,1,Unknown,1,Unknown,Male,18,Kinesthetic,Unknown,1,62,64,Unknown,2,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
16,69,1,Unknown,1,Unknown,Male,20,Visual,Unknown,1,80,56,Unknown,2,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
16,69,2,Unknown,1,Unknown,Male,18,Kinesthetic,Unknown,1,62,64,Unknown,2,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
16,69,2,Unknown,1,Unknown,Male,20,Visual,Unknown,1,80,56,Unknown,2,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
16,69,1,Unknown,1,Unknown,Male,18,Kinesthetic,Unknown,1,62,64,Unknown,2,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
16,69,1,Unknown,1,Unknown,Male,20,Visual,Unknown,1,80,56,Unknown,2,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
16,69,1,Unknown,0,Unknown,Male,18,Kinesthetic,Unknown,1,62,64,Unknown,2,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
16,69,1,Unknown,0,Unknown,Male,20,Visual,Unknown,1,80,56,Unknown,2,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
8,99,2,Unknown,2,Unknown,Male,23,Auditory,Unknown,0,71,66,Unknown,0,2,Medium,Excellent (>=90%),Low (1–9 hrs),Low
8,99,2,Unknown,2,Unknown,Male,18,Kinesthetic,Unknown,0,53,54,Unknown,2,3,Medium,Excellent (>=90%),Low (1–9 hrs),Low
8,99,2,Unknown,2,Unknown,Male,22,Visual,Unknown,0,59,52,Unknown,2,3,Medium,Excellent (>=90%),Low (1–9 hrs),Low
8,99,2,Unknown,2,Unknown,Male,27,Reading/Writing,Unknown,0,82,44,Unknown,2,3,Low,Excellent (>=90%),Low (1–9 hrs),Low
21,62,2,Unknown,1,Unknown,Female,28,Kinesthetic,Unknown,0,97,94,Unknown,1,0,High,Moderate (60–74%),Intensive (>=20 hrs),Low
21,62,1,Unknown,0,Unknown,Female,28,Kinesthetic,Unknown,0,97,94,Unknown,1,0,High,Moderate (60–74%),Intensive (>=20 hrs),Low
21,62,0,Unknown,1,Unknown,Female,28,Kinesthetic,Unknown,0,97,94,Unknown,1,0,High,Moderate (60–74%),Intensive (>=20 hrs),Low
21,62,0,Unknown,0,Unknown,Female,28,Kinesthetic,Unknown,0,97,94,Unknown,1,0,High,Moderate (60–74%),Intensive (>=20 hrs),Low
21,62,0,Unknown,1,Unknown,Female,28,Kinesthetic,Unknown,0,97,94,Unknown,1,0,High,Moderate (60–74%),Intensive (>=20 hrs),Low
21,62,1,Unknown,1,Unknown,Female,28,Kinesthetic,Unknown,0,97,94,Unknown,1,0,High,Moderate (60–74%),Intensive (>=20 hrs),Low
21,62,2,Unknown,0,Unknown,Female,28,Kinesthetic,Unknown,0,97,94,Unknown,1,0,High,Moderate (60–74%),Intensive (>=20 hrs),Low
21,62,1,Unknown,1,Unknown,Female,28,Kinesthetic,Unknown,0,97,94,Unknown,1,0,High,Moderate (60–74%),Intensive (>=20 hrs),Low
27,88,0,Unknown,2,Unknown,Female,29,Reading/Writing,Unknown,1,90,46,Unknown,2,3,Low,Good (75–89%),Intensive (>=20 hrs),Low
27,88,0,Unknown,2,Unknown,Female,21,Visual,Unknown,1,86,88,Unknown,2,0,High,Good (75–89%),Intensive (>=20 hrs),Low
27,88,1,Unknown,1,Unknown,Female,29,Reading/Writing,Unknown,1,90,46,Unknown,2,3,Low,Good (75–89%),Intensive (>=20 hrs),Low
27,88,1,Unknown,1,Unknown,Female,21,Visual,Unknown,1,86,88,Unknown,2,0,High,Good (75–89%),Intensive (>=20 hrs),Low
27,88,2,Unknown,1,Unknown,Female,29,Reading/Writing,Unknown,1,90,46,Unknown,2,3,Low,Good (75–89%),Intensive (>=20 hrs),Low
27,88,2,Unknown,1,Unknown,Female,21,Visual,Unknown,1,86,88,Unknown,2,0,High,Good (75–89%),Intensive (>=20 hrs),Low
27,88,2,Unknown,1,Unknown,Female,29,Reading/Writing,Unknown,1,90,46,Unknown,2,3,Low,Good (75–89%),Intensive (>=20 hrs),Low
27,88,2,Unknown,1,Unknown,Female,21,Visual,Unknown,1,86,88,Unknown,2,0,High,Good (75–89%),Intensive (>=20 hrs),Low
13,82,1,Unknown,2,Unknown,Male,22,Reading/Writing,Unknown,1,79,87,Unknown,2,0,High,Good (75–89%),Moderate (10–19 hrs),Low
13,82,2,Unknown,0,Unknown,Male,22,Reading/Writing,Unknown,1,79,87,Unknown,2,0,High,Good (75–89%),Moderate (10–19 hrs),Low
13,82,2,Unknown,0,Unknown,Male,22,Reading/Writing,Unknown,1,79,87,Unknown,2,0,High,Good (75–89%),Moderate (10–19 hrs),Low
23,70,2,Unknown,2,Unknown,Male,18,Kinesthetic,Unknown,0,89,81,Unknown,2,1,High,Moderate (60–74%),Intensive (>=20 hrs),Low
23,70,2,Unknown,2,Unknown,Male,22,Reading/Writing,Unknown,1,55,52,Unknown,0,3,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
23,70,2,Unknown,2,Unknown,Male,26,Reading/Writing,Unknown,1,54,40,Unknown,2,3,Low,Moderate (60–74%),Intensive (>=20 hrs),Low
23,70,1,Unknown,1,Unknown,Male,18,Kinesthetic,Unknown,0,89,81,Unknown,2,1,High,Moderate (60–74%),Intensive (>=20 hrs),Low
23,70,1,Unknown,1,Unknown,Male,22,Reading/Writing,Unknown,1,55,52,Unknown,0,3,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
23,70,1,Unknown,1,Unknown,Male,26,Reading/Writing,Unknown,1,54,40,Unknown,2,3,Low,Moderate (60–74%),Intensive (>=20 hrs),Low
19,61,1,Unknown,1,Unknown,Female,28,Auditory,Unknown,0,74,43,Unknown,2,3,Low,Moderate (60–74%),Moderate (10–19 hrs),Low
19,61,1,Unknown,1,Unknown,Female,21,Kinesthetic,Unknown,1,71,42,Unknown,1,3,Low,Moderate (60–74%),Moderate (10–19 hrs),Low
19,61,0,Unknown,1,Unknown,Female,28,Auditory,Unknown,0,74,43,Unknown,2,3,Low,Moderate (60–74%),Moderate (10–19 hrs),Low
19,61,0,Unknown,1,Unknown,Female,21,Kinesthetic,Unknown,1,71,42,Unknown,1,3,Low,Moderate (60–74%),Moderate (10–19 hrs),Low
19,61,2,Unknown,2,Unknown,Female,28,Auditory,Unknown,0,74,43,Unknown,2,3,Low,Moderate (60–74%),Moderate (10–19 hrs),Low
19,61,2,Unknown,2,Unknown,Female,21,Kinesthetic,Unknown,1,71,42,Unknown,1,3,Low,Moderate (60–74%),Moderate (10–19 hrs),Low
19,61,0,Unknown,0,Unknown,Female,28,Auditory,Unknown,0,74,43,Unknown,2,3,Low,Moderate (60–74%),Moderate (10–19 hrs),Low
19,61,0,Unknown,0,Unknown,Female,21,Kinesthetic,Unknown,1,71,42,Unknown,1,3,Low,Moderate (60–74%),Moderate (10–19 hrs),Low
19,61,1,Unknown,0,Unknown,Female,28,Auditory,Unknown,0,74,43,Unknown,2,3,Low,Moderate (60–74%),Moderate (10–19 hrs),Low
19,61,1,Unknown,0,Unknown,Female,21,Kinesthetic,Unknown,1,71,42,Unknown,1,3,Low,Moderate (60–74%),Moderate (10–19 hrs),Low
19,61,1,Unknown,0,Unknown,Female,28,Auditory,Unknown,0,74,43,Unknown,2,3,Low,Moderate (60–74%),Moderate (10–19 hrs),Low
19,61,1,Unknown,0,Unknown,Female,21,Kinesthetic,Unknown,1,71,42,Unknown,1,3,Low,Moderate (60–74%),Moderate (10–19 hrs),Low
36,68,1,Unknown,2,Unknown,Male,26,Auditory,Unknown,1,67,88,Unknown,0,0,High,Moderate (60–74%),Intensive (>=20 hrs),Low
36,68,1,Unknown,2,Unknown,Male,21,Auditory,Unknown,0,77,61,Unknown,0,2,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
36,68,1,Unknown,2,Unknown,Male,21,Kinesthetic,Unknown,1,67,61,Unknown,2,2,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
36,68,1,Unknown,2,Unknown,Male,21,Auditory,Unknown,1,100,63,Unknown,1,2,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
11,70,2,Unknown,2,Unknown,Male,19,Kinesthetic,Unknown,0,58,92,Unknown,2,0,High,Moderate (60–74%),Moderate (10–19 hrs),Low
11,70,2,Unknown,2,Unknown,Male,18,Reading/Writing,Unknown,1,84,64,Unknown,2,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
11,70,2,Unknown,2,Unknown,Male,18,Visual,Unknown,0,52,93,Unknown,1,0,High,Moderate (60–74%),Moderate (10–19 hrs),Low
22,88,1,Unknown,0,Unknown,Male,20,Reading/Writing,Unknown,1,50,45,Unknown,2,3,Low,Good (75–89%),Intensive (>=20 hrs),Low
22,88,1,Unknown,0,Unknown,Male,18,Reading/Writing,Unknown,0,100,92,Unknown,2,0,High,Good (75–89%),Intensive (>=20 hrs),Low
22,88,1,Unknown,0,Unknown,Male,27,Visual,Unknown,1,75,46,Unknown,0,3,Low,Good (75–89%),Intensive (>=20 hrs),Low
22,88,1,Unknown,0,Unknown,Male,21,Kinesthetic,Unknown,0,70,50,Unknown,1,3,Medium,Good (75–89%),Intensive (>=20 hrs),Low
22,88,1,Unknown,1,Unknown,Male,20,Reading/Writing,Unknown,1,50,45,Unknown,2,3,Low,Good (75–89%),Intensive (>=20 hrs),Low
22,88,1,Unknown,1,Unknown,Male,18,Reading/Writing,Unknown,0,100,92,Unknown,2,0,High,Good (75–89%),Intensive (>=20 hrs),Low
22,88,1,Unknown,1,Unknown,Male,27,Visual,Unknown,1,75,46,Unknown,0,3,Low,Good (75–89%),Intensive (>=20 hrs),Low
22,88,1,Unknown,1,Unknown,Male,21,Kinesthetic,Unknown,0,70,50,Unknown,1,3,Medium,Good (75–89%),Intensive (>=20 hrs),Low
22,88,1,Unknown,1,Unknown,Male,20,Reading/Writing,Unknown,1,50,45,Unknown,2,3,Low,Good (75–89%),Intensive (>=20 hrs),Low
22,88,1,Unknown,1,Unknown,Male,18,Reading/Writing,Unknown,0,100,92,Unknown,2,0,High,Good (75–89%),Intensive (>=20 hrs),Low
22,88,1,Unknown,1,Unknown,Male,27,Visual,Unknown,1,75,46,Unknown,0,3,Low,Good (75–89%),Intensive (>=20 hrs),Low
22,88,1,Unknown,1,Unknown,Male,21,Kinesthetic,Unknown,0,70,50,Unknown,1,3,Medium,Good (75–89%),Intensive (>=20 hrs),Low
22,88,2,Unknown,1,Unknown,Male,20,Reading/Writing,Unknown,1,50,45,Unknown,2,3,Low,Good (75–89%),Intensive (>=20 hrs),Low
22,88,2,Unknown,1,Unknown,Male,18,Reading/Writing,Unknown,0,100,92,Unknown,2,0,High,Good (75–89%),Intensive (>=20 hrs),Low
22,88,2,Unknown,1,Unknown,Male,27,Visual,Unknown,1,75,46,Unknown,0,3,Low,Good (75–89%),Intensive (>=20 hrs),Low
22,88,2,Unknown,1,Unknown,Male,21,Kinesthetic,Unknown,0,70,50,Unknown,1,3,Medium,Good (75–89%),Intensive (>=20 hrs),Low
22,88,1,Unknown,0,Unknown,Male,20,Reading/Writing,Unknown,1,50,45,Unknown,2,3,Low,Good (75–89%),Intensive (>=20 hrs),Low
22,88,1,Unknown,0,Unknown,Male,18,Reading/Writing,Unknown,0,100,92,Unknown,2,0,High,Good (75–89%),Intensive (>=20 hrs),Low
